pano,ons_const_id,constituency_name,Con_Margin,intermediate_step,Incumbency_Status,country,region,constituency_type,winner_17,con_17,lab_17,ld_17,snp_17,pc_17,ukip_17,green_17,other_17,majority_17,turnout_17,con_vote_17,lab_vote_17,ld_vote_17,snp_vote_17,pc_vote_17,ukip_vote_17,green_vote_17,total_vote_17,rejected_vote_17,electorate_17,seat_change_1517,con_1517,lab_1517,ld_1517,snp_1517,pc_1517,ukip_1517,green_1517,winner_15,con_15,lab_15,ld_15,snp_15,pc_15,ukip_15,green_15,other_15,majority_15,turnout_15,con_vote_15,lab_vote_15,ld_vote_15,snp_vote_15,pc_vote_15,ukip_vote_15,green_vote_15,bnp_vote_15,total_vote_15,rejected_vote_15,electorate_15,seat_change_1015,con_1015,lab_1015,ld_1015,snp_1015,pc_1015,ukip_1015,green_1015,winner_10,con_10,lab_10,ld_10,snp_10,pc_10,ukip_10,green_10,bnp_10,majority_10,turn_10,con_vote_10,lab_vote_10,ld_vote_10,snp_vote_10,pc_vote_10,ukip_vote_10,green_vote_10,bnp_vote_10,total_vote_10,electorate_10,leave_hanretty,remain_hanretty,con_ppc_17,con_ppc_sex_17,lab_ppc_17,lab_ppc_sex_17,ld_ppc_17,ld_ppc_sex_17,snp_ppc_17,snp_ppc_sex_17,pc_ppc_17,pc_ppc_sex_17,ukip_ppc_17,ukip_ppc_sex_17,green_ppc_17,green_ppc_sex_17,con_ppc_15,con_ppc_sex_15,con_ppc_race_15,lab_ppc_15,lab_ppc_sex_15,lab_ppc_race_15,ld_ppc_15,ld_ppc_sex_15,ld_ppc_race_15,snp_ppc_15,snp_ppc_sex_15,snp_ppc_race_15,pc_ppc_15,pc_ppc_sex_15,pc_ppc_race_15,ukip_ppc_15,ukip_ppc_sex_15,ukip_ppc_race_15,green_ppc_15,green_ppc_sex_15,green_ppc_race_15
541,E14000976,Stourbridge,14.5430055,1,1,England,West Midlands,Borough,Conservative,54.53696828,38.2985043,2.29765567,NA,NA,3.820939854,1.045931898,NA,16.23846399,67.12953073,25706,18052,1083,NA,NA,1801,493,47135,72,70215,NA,8.489910993,6.794452503,-1.043716074,NA,NA,-13.06841251,-1.17223491,Conservative,46.04705729,31.50405179,3.341371744,NA,NA,16.88935236,2.218166808,NA,14.5430055,66.6343356,21195,14501,1538,NA,NA,7774,1021,NA,46029,103,69077,NA,3.37705729,-0.225948207,-13.02862826,NA,NA,12.43935236,1.388166808,Conservative,42.67,31.73,16.37,NA,NA,4.45,0.83,3.59,10.9,67.8,20153,14989,7733,NA,NA,2103,394,1696,47234,69637,63.66398328,36.33601672,"James, Margot",Woman,"Lowe, Pete",Man,"Bramall, Christopher",Man,NA,NA,NA,NA,"Wilson, Glen",Man,"Mohr, Andi",Man,"James, Margot Cathleen",Woman,White,"Lowe, Pete",Man,White,"Bramall, Christopher Ashley",Man,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kiever, Christian Davie",Man,White
543,E14000977,Stratford-on-Avon,44.45480868,1,1,England,West Midlands,County,Conservative,62.87267429,21.85421804,11.8751401,NA,NA,NA,2.512515878,0.885451692,41.01845625,73.76398611,33657,11699,6357,NA,NA,NA,1345,53532,152,72572,NA,5.207348495,8.878839581,-0.138307496,NA,NA,-13.21051711,-1.622815162,Conservative,57.66532579,12.97537846,12.0134476,NA,NA,13.21051711,4.13533104,NA,44.45480868,72.1684618,29674,6677,6182,NA,NA,6798,2128,NA,51459,157,71304,NA,6.115325793,3.465378457,-17.0865524,NA,NA,9.560517111,3.09533104,Conservative,51.55,9.51,29.1,NA,NA,3.65,1.04,2.17,22.4,72.7,26052,4809,14706,NA,NA,1846,527,1097,50542,69517,51.00166755,48.99833245,"Zahawi, Nadhim",Man,"Kenner, Jeff",Man,"Adams, Elizabeth",Woman,NA,NA,NA,NA,NA,NA,"Giles, Dominic",Man,"Zahawi, Nadhim",Man,BME,"Kenner, Jeff",Man,White,"Adams, Elizabeth Francesca",Woman,White,NA,NA,NA,NA,NA,NA,"Fila, Edward",Man,White,"Giles, Dominic Stephen George",Man,White
544,E14000978,Streatham,-27.90539323,1,-1,England,London,Borough,Labour,21.37646743,68.48642351,6.471906085,NA,NA,0.625504077,3.039698898,NA,47.10995609,70.9417793,11927,38212,3611,NA,NA,349,1696,55795,161,78649,NA,-3.737184869,15.46737799,-2.522145945,NA,NA,-2.582795043,-5.81416528,Labour,25.11365229,53.01904552,8.99405203,NA,NA,3.208299121,8.853864178,0.811086856,27.90539323,63.09690789,12540,26474,4491,NA,NA,1602,4421,NA,49933,155,79137,NA,6.803652294,10.23904552,-26.82594797,NA,NA,3.208299121,7.013864178,Labour,18.31,42.78,35.82,NA,NA,NA,1.84,NA,7,62.8,8578,20037,16778,NA,NA,NA,861,NA,46837,74531,20.53967406,79.46032594,"Caddy, Kim",Woman,"Umunna, Chuka",Man,"Davies, Alex",Man,NA,NA,NA,NA,"Stephenson, Robert",Man,"Griffiths, Nicole",Woman,"Caddy, Kim",Woman,White,"Umunna, Chuka Harrison",Man,BME,"Ahmad, Amna",Woman,BME,NA,NA,NA,NA,NA,NA,"Machan, Bruce Anthony",Man,White,"Bartley, Jonathan",Man,White
545,E14000979,Stretford and Urmston,-25.19079032,1,-1,England,North West,Borough,Labour,27.52286266,66.78288936,1.994381463,NA,NA,2.179673647,1.277121396,0.243071467,39.2600267,69.87178595,13814,33519,1001,NA,NA,1094,641,50191,95,71833,NA,-0.321745622,13.74749075,-0.941849296,NA,NA,-8.746036697,-3.437663237,Labour,27.84460829,53.03539861,2.936230759,NA,NA,10.92571034,4.714784633,0.543267365,25.19079032,67.20076493,12916,24601,1362,NA,NA,5068,2187,NA,46386,183,69026,NA,-0.845391713,4.445398612,-13.98376924,NA,NA,7.565710344,2.674784633,Labour,28.69,48.59,16.92,NA,NA,3.36,2.04,NA,19.9,64.1,12886,21821,7601,NA,NA,1508,916,NA,44910,70991,48.90548546,51.09451454,"Cooke, Lisa",Woman,"Green, Kate",Woman,"Fryer, Anna",Woman,NA,NA,NA,NA,"Beaumont, Andrew",Man,"Ingleson, Michael",Man,"Cooke, Lisa Jane",Woman,White,"Green, Kate",Woman,White,"Ankers, Catherine Louise",Woman,White,NA,NA,NA,NA,NA,NA,"Chapman, Kalvin Paul",Man,White,"Coggins, Geraldine Philomena",Woman,White
546,E14000980,Stroud,8.000789227,1,1,England,South West,County,Labour,45.92421963,47.00075216,3.217061552,NA,NA,1.62811834,2.229848314,NA,1.076532531,77.03617861,29307,29994,2053,NA,NA,1039,1423,63816,97,82839,Labour gain from Conservative,0.193444709,9.270766467,-0.212787673,NA,NA,-6.343074872,-2.339447465,Conservative,45.73077492,37.7299857,3.429849225,NA,NA,7.971193213,4.569295779,0.568901166,8.000789227,75.5102801,27813,22947,2086,NA,NA,4848,2779,NA,60819,121,80544,NA,4.890774922,-0.870014305,-12.02015078,NA,NA,5.731193213,1.909295779,Conservative,40.84,38.6,15.45,NA,NA,2.24,2.66,NA,2.2,74,23679,22380,8955,NA,NA,1301,1542,NA,57973,78305,45.86215909,54.13784091,"Carmichael, Neil",Man,"Drew, David",Man,"Wilkinson, Max",Man,NA,NA,NA,NA,"Gogerly, Glenville",Man,"Lunnon, Sarah",Woman,"Carmichael, Neil",Man,White,"Drew, David Elliiott",Man,White,"Walker-Smith, Adrian Anthony",Man,White,NA,NA,NA,NA,NA,NA,"Stephens, Caroline Ann",Woman,White,"Lunnon, Sarah",Woman,White
547,E14000624,Central Suffolk and North Ipswich,37.24232284,1,1,England,East of England,County,Conservative,60.13728682,29.73427217,4.300827967,NA,NA,2.892576605,2.935036445,NA,30.40301465,72.35905576,33992,16807,2431,NA,NA,1635,1659,56524,113,78116,NA,4.087073279,10.92638147,-1.826110967,NA,NA,-10.89765801,-1.990179403,Conservative,56.05021354,18.8078907,6.126938934,NA,NA,13.79023461,4.925215848,0.299506369,37.24232284,70.55148306,30317,10173,3314,NA,NA,7459,2664,NA,54089,145,76666,NA,5.270213537,2.637890699,-18.84306107,NA,NA,9.370234613,2.205215848,Conservative,50.78,16.17,24.97,NA,NA,4.42,2.72,NA,25.8,70.4,27125,8636,13339,NA,NA,2361,1452,NA,53420,75786,54.89119115,45.10880885,"Poulter, Dan",Man,"Hughes, Elizabeth",Woman,"Van de Weyer, Aidan",Man,NA,NA,NA,NA,"Searle, Stephen",Man,"Scott, Regan",Man,"Poulter, Daniel",Man,White,"Abbott, Jack Simon",Man,White,"Neal, Jonathan",Man,White,NA,NA,NA,NA,NA,NA,"Cole, Mark Robert",Man,White,"Griffiths, Rhodri",Man,White
548,E14000981,Suffolk Coastal,33.89214663,1,1,England,East of England,County,Conservative,58.05179598,30.48007714,6.970417054,NA,NA,NA,3.102937631,1.394772187,27.57171884,73.1723912,33713,17701,4048,NA,NA,NA,1802,58074,236,79366,NA,6.148712918,12.46914071,-1.622236829,NA,NA,-15.56822679,-2.8221622,Conservative,51.90308307,18.01093643,8.592653884,NA,NA,15.56822679,5.925099831,NA,33.89214663,71.44289092,28855,10013,4777,NA,NA,8655,3294,NA,55594,168,77816,NA,5.493083067,1.960936432,-21.18734612,NA,NA,9.818226787,3.915099831,Conservative,46.41,16.05,29.78,NA,NA,5.75,2.01,NA,16.6,71.6,25475,8812,16347,NA,NA,3156,1103,NA,54893,77072,55.21257568,44.78742432,"Coffey, Therese",Woman,"Matthews, Cameron",Man,"Sandbach, James",Man,NA,NA,NA,NA,NA,NA,"O'Nolan, Eamonn",Man,"Coffey, Therese Ann",Woman,White,"Whiting, Russell",Man,White,"Sandbach, James Peter Charles",Man,White,NA,NA,NA,NA,NA,NA,"Pitcher, Daryll",Man,White,"Smith-Lyte, Rachel Ann",Woman,White
549,E14000946,South Suffolk,33.80083611,1,1,England,East of England,County,Conservative,60.5310224,27.80492302,5.815432839,NA,NA,2.671706463,3.176915276,1.42109E-14,32.72609938,71.84871166,32829,15080,3154,NA,NA,1449,1723,54235,116,75485,NA,7.463035426,8.537772154,-1.975423886,NA,NA,-12.5420412,-1.163539768,Conservative,53.06798698,19.26715087,7.790856725,NA,NA,15.21374766,4.340455045,0.319802724,33.80083611,70.30039547,27546,10001,4044,NA,NA,7897,2253,NA,51907,179,73836,NA,5.317986977,4.937150866,-23.05914328,NA,NA,8.143747664,4.340455045,Conservative,47.75,14.33,30.85,NA,NA,7.07,NA,NA,16.9,70.9,24550,7368,15861,NA,NA,3637,NA,NA,51416,72498,54.02620066,45.97379934,"Cartlidge, James",Man,"Bishton, Emma",Woman,"Aalders-Dunthorpe, Andrew",Man,NA,NA,NA,NA,"Powlesland, Aidan",Man,"Lindsay, Robert",Man,"Cartlidge, James Roger",Man,White,"Basham, Jane",Woman,White,"Weaver, Grace Naomi",Woman,White,NA,NA,NA,NA,NA,NA,"Whalley, Steven",Man,White,"Lindsay, Robert James",Man,White
550,E14001034,West Suffolk,30.43548911,1,1,England,East of England,County,Conservative,61.16221544,28.187686,4.21288602,NA,NA,4.630309589,1.806902949,NA,32.97452943,66.90024306,31649,14586,2180,NA,NA,2396,935,51746,104,77348,NA,8.99289467,10.71124792,-0.794020057,NA,NA,-17.10352207,-1.806600463,Conservative,52.16932077,17.47643809,5.006906077,NA,NA,21.73383165,3.613503412,NA,30.43548911,64.6106197,25684,8604,2465,NA,NA,10700,1779,NA,49232,197,76198,NA,1.609320767,2.736438089,-18.41309392,NA,NA,15.31383165,3.613503412,Conservative,50.56,14.74,23.42,NA,NA,6.42,NA,2.97,27.1,64.6,24312,7089,11262,NA,NA,3085,NA,1428,48089,74374,63.24870026,36.75129974,"Hancock, Matt",Man,"Jefferys, Michael",Man,"Tealby-Watson, Elfreda",Woman,NA,NA,NA,NA,"Flood, Julian",Man,"Allwright, Donald",Man,"Hancock, Matthew",Man,White,"Jefferys, Michael",Man,White,"Tealby-Watson, Elfreda",Woman,White,NA,NA,NA,NA,NA,NA,"Flood, Julian",Man,White,"Pettitt, Niall L'Estrange",Man,White
551,E14000982,Sunderland Central,-26.76835401,1,-1,England,North East,Borough,Labour,33.38210193,55.54299395,3.939172264,NA,NA,4.896810091,1.562811731,0.67611004,22.16089202,62.02700473,15059,25056,1777,NA,NA,2209,705,45111,76,72728,NA,9.963683268,5.356221284,1.293226189,NA,NA,-14.25217703,-2.522241667,Labour,23.41841866,50.18677266,2.645946075,NA,NA,19.14898712,4.085053398,0.514822087,26.76835401,57.24742975,9780,20959,1105,NA,NA,7997,1706,NA,41762,166,72950,NA,-6.651581342,4.276772664,-14.28405392,NA,NA,16.56898712,4.085053398,Labour,30.07,45.91,16.93,NA,NA,2.58,NA,4.51,15.8,57,12770,19495,7191,NA,NA,1094,NA,1913,42463,74485,59.93816529,40.06183471,"Oliver, Robert",Man,"Elliott, Julie",Woman,"Hodson, Niall",Man,NA,NA,NA,NA,"Leighton, Gary",Man,"Featherstone, Rachel",Woman,"Townsend, Jeffrey Guy",Man,White,"Elliott, Julie",Woman,White,"Page, Adrian",Man,NA,NA,NA,NA,NA,NA,NA,"Foster, Bryan George",Man,White,"Featherstone, Rachel Sarah",Woman,White
552,E14000681,East Surrey,40.3864321,1,1,England,South East,County,Conservative,59.64224786,19.24902454,10.46737496,NA,NA,3.761633701,1.858013952,5.021704981,40.39322332,72.19525877,35310,11396,6197,NA,NA,2227,1100,59203,121,82004,NA,2.228205829,7.436821987,1.218315199,NA,NA,-13.26597623,-1.990265106,Conservative,57.41404203,11.81220256,9.249059765,NA,NA,17.02760993,3.848279058,0.648806659,40.3864321,70.43337434,32211,6627,5189,NA,NA,9553,2159,NA,56103,161,79654,NA,0.66404203,2.802202556,-16.62094023,NA,NA,10.12760993,3.848279058,Conservative,56.75,9.01,25.87,NA,NA,6.9,NA,NA,30.9,71.1,31007,4925,14133,NA,NA,3770,NA,NA,54640,76885,54.1993428,45.8006572,"Gyimah, Sam",Man,"Tailor, Hitesh",Man,"Lee, David",Man,NA,NA,NA,NA,"Windsor, Helena",Woman,"Southworth, Benedict",Man,"Gyimah, Sam",Man,BME,"Wilson, Matt",Man,White,"Lee, David John",Man,White,NA,NA,NA,NA,NA,NA,"Windsor, Helena Mary",Woman,White,"Dodgson, Nicola",Woman,White
553,E14000983,Surrey Heath,45.56962025,1,1,England,South East,County,Conservative,64.19355954,21.05599945,10.84535298,NA,NA,NA,3.905088029,1.42109E-14,43.1375601,71.59377941,37118,12175,6271,NA,NA,NA,2258,57822,226,80764,NA,4.334288174,9.849150408,1.775154012,NA,NA,-14.28965112,-0.504164052,Conservative,59.85927137,11.20684904,9.070198968,NA,NA,14.28965112,4.409252081,1.164777425,45.56962025,68.45375086,32582,6100,4937,NA,NA,7778,2400,NA,54431,252,79515,NA,2.219271371,0.986849038,-16.75980103,NA,NA,7.979651118,4.409252081,Conservative,57.64,10.22,25.83,NA,NA,6.31,NA,NA,31.8,70,31326,5552,14037,NA,NA,3432,NA,NA,54347,78107,51.85155398,48.14844602,"Gove, Michael",Man,"Atroshi, Laween",Man,"Barker, Ann-Marie",Woman,NA,NA,NA,NA,NA,NA,"Galliford, Sharon",Woman,"Gove, Michael Andrew",Man,White,"Atroshi, Laween",Man,BME,"Barker, Ann-Marie",Woman,White,NA,NA,NA,NA,NA,NA,"Chapman, Paul John",Man,White,"Lawson, Kimberley Jane",Woman,White
554,E14000953,South West Surrey,49.99387244,1,1,England,South East,County,Conservative,55.73702674,12.58604713,9.873907863,NA,NA,1.792096902,NA,20.01092137,35.72610537,77.43522719,33683,7606,5967,NA,NA,1083,NA,60432,151,78042,NA,-4.13622034,3.105839141,3.595786748,NA,NA,-8.087277737,-5.436019538,Conservative,59.87324708,9.480207987,6.278121116,NA,NA,9.879374639,5.436019538,9.05302964,49.99387244,73.65631609,34199,5415,3586,NA,NA,5643,3105,NA,57119,247,77548,NA,1.183247081,3.510207987,-23.91187888,NA,NA,7.279374639,4.226019538,Conservative,58.69,5.97,30.19,NA,NA,2.6,1.21,1.12,28.5,73.4,33605,3419,17287,NA,NA,1486,690,644,57259,76501,40.74971314,59.25028686,"Hunt, Jeremy",Man,"Black, David",Man,"Purkiss, Ollie",Man,NA,NA,NA,NA,"Webber, Mark",Man,NA,NA,"Hunt, Jeremy Richard Streynsham",Man,White,"Kaye, Howard James",Man,White,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Webber, Mark Adrian",Man,White,"Ryland, Susan Mary",Woman,White
555,E14000817,Mid Sussex,42.24239894,1,1,England,South East,County,Conservative,56.92172897,25.00162253,12.7450026,NA,NA,2.02978972,2.549000519,0.752855659,31.92010644,73.22323868,35082,15409,7855,NA,NA,1251,1571,61632,113,84170,NA,0.795659258,11.11795176,1.258187039,NA,NA,-9.968401333,-1.717680062,Conservative,56.12606971,13.88367077,11.48681556,NA,NA,11.99819105,4.266680582,2.238572323,42.24239894,70.94799714,32268,7982,6604,NA,NA,6898,2453,NA,57492,252,81034,NA,5.406069714,7.283670772,-25.98318444,NA,NA,9.448191053,3.116680582,Conservative,50.72,6.6,37.47,NA,NA,2.55,1.15,1.04,13.3,72.4,28329,3689,20927,NA,NA,1423,645,583,55855,77199,46.44059275,53.55940725,"Soames, Nicholas",Man,"Mountain, Greg",Man,"Osborne, Sarah",Woman,NA,NA,NA,NA,"Brothers, Toby",Man,"Jerrey, Chris",Man,"Soames, Nicholas",Man,White,"Mountain, Greg",Man,White,"Cooper, Daisy",Woman,White,NA,NA,NA,NA,NA,NA,"Brothers, Toby",Man,White,"Diboll, Miranda",Woman,White
556,E14000984,Sutton and Cheam,7.856928164,1,1,England,London,Borough,Conservative,51.11987685,20.51760631,26.68654993,NA,NA,NA,1.675966904,NA,24.43332692,73.81682859,26567,10663,13869,NA,NA,NA,871,51970,123,70404,NA,9.576945282,9.404491393,-6.999453474,NA,NA,-10.70233444,-0.430034499,Conservative,41.54293157,11.11311492,33.68600341,NA,NA,10.70233444,2.106001403,0.849614267,7.856928164,72.08788352,20732,5546,16811,NA,NA,5341,1051,NA,49905,116,69228,Conservative gain from Liberal Democrat,-0.81706843,4.153114918,-11.98399659,NA,NA,8.742334435,1.596001403,Liberal Democrat,42.36,6.96,45.67,NA,NA,1.96,0.51,2.09,3.3,72.8,20548,3376,22156,NA,NA,950,246,1014,48508,66658,51.28387875,48.71612125,"Scully, Paul",Man,"Craven, Bonnie",Woman,"Ahmad, Amna",Woman,NA,NA,NA,NA,NA,NA,"Jackson-Prior, Claire",Woman,"Scully, Paul Stuart",Man,White,"Brothers, Emily Adria Melanie",Woman,White,"Burstow, Paul Kenneth",Man,White,NA,NA,NA,NA,NA,NA,"Dalgleish, Angus (Gus)",Man,White,"Tomlinson, Maeve",Woman,White
557,E14000985,Sutton Coldfield,32.28261297,1,1,England,West Midlands,Borough,Conservative,60.96333573,31.94407658,4.355064512,NA,NA,NA,1.825646071,0.911877105,29.01925915,69.86993074,32224,16885,2302,NA,NA,NA,965,52858,141,75652,NA,6.332431573,9.595785396,-0.810704159,NA,NA,-14.72647186,-0.978459801,Conservative,54.63090416,22.34829119,5.165768671,NA,NA,14.72647186,2.804105872,0.324458253,32.28261297,67.84513581,27782,11365,2627,NA,NA,7489,1426,NA,50854,173,74956,NA,0.660904157,1.988291187,-12.85423133,NA,NA,11.58647186,1.744105872,Conservative,53.97,20.36,18.02,NA,NA,3.14,1.06,3.46,33.6,67.9,27303,10298,9117,NA,NA,1587,535,1749,50589,74489,51.67437686,48.32562314,"Mitchell, Andrew",Man,"Pocock, Rob",Man,"Wilkinson, Jennifer",Woman,NA,NA,NA,NA,NA,NA,"Ratcliff, David",Man,"Mitchell, Andrew John Bower",Man,White,"Pocock, Robert Leonard",Man,White,"Brighton-Knight, Richard Adrian",Man,White,NA,NA,NA,NA,NA,NA,"Brown, Marcus John",Man,White,"Ratcliff, David Martin",Man,White
560,E14000851,North Swindon,22.56039202,1,1,England,South West,County,Conservative,53.59763982,38.41853181,3.573054579,NA,NA,2.848245342,1.562528455,1.42109E-14,15.17910801,68.49491069,29431,21096,1962,NA,NA,1564,858,54911,104,80168,NA,3.264574467,10.64585848,0.311311154,NA,NA,-12.48615993,-1.735584175,Conservative,50.33306535,27.77267333,3.261743425,NA,NA,15.33440527,3.29811263,NA,22.56039202,64.5098354,26295,14509,1704,NA,NA,8011,1723,NA,52242,148,80983,NA,5.78306535,-2.747326672,-13.96825658,NA,NA,11.67440527,2.32811263,Conservative,44.55,30.52,17.23,NA,NA,3.66,0.97,3.07,14,64.2,22408,15348,8668,NA,NA,1842,487,1542,50295,78384,57.28561384,42.71438616,"Tomlinson, Justin",Man,"Dempsey, Mark",Man,"Webster, Liz",Woman,NA,NA,NA,NA,"Halden, Steve",Man,"Bentley, Andy",Man,"Tomlinson, Justin Paul",Man,White,"Dempsey, Mark",Man,White,"Ellard, Janet Katherine Olive",Woman,White,NA,NA,NA,NA,NA,NA,"Faulkner, James",Man,White,"Hebden-Leeder, Poppy",Woman,White
561,E14000947,South Swindon,11.74309319,1,1,England,South West,County,Conservative,48.38797761,43.58214195,4.054923836,NA,NA,2.517992627,1.456963976,1.42109E-14,4.805835658,70.84369646,24809,22345,2079,NA,NA,1291,747,51271,87,72372,NA,2.152466171,9.089723707,0.366557314,NA,NA,-9.499139906,-2.109607285,Conservative,46.23551144,34.49241824,3.688366523,NA,NA,12.01713253,3.56657126,NA,11.74309319,66.63825988,22777,16992,1817,NA,NA,5920,1757,NA,49263,147,73926,NA,4.455511439,0.232418245,-13.94163348,NA,NA,7.707132534,2.25657126,Conservative,41.78,34.26,17.63,NA,NA,4.31,1.31,NA,7.5,64.9,19687,16143,8305,NA,NA,2029,619,NA,47119,72619,51.65309409,48.34690591,"Buckland, Robert",Man,"Church, Sarah",Woman,"Pajak, Stan",Man,NA,NA,NA,NA,"Costello, Martin",Man,"Kimberley-Fairbourn, Talis",Woman,"Buckland, Robert James",Man,White,"Snelgrove, Anne",Woman,White,"Hooton, Damon John",Man,White,NA,NA,NA,NA,NA,NA,"Short, John",Man,White,"Kimberley-Fairbourn, Talis",Woman,White
562,E14000986,Tamworth,23.95811252,1,1,England,West Midlands,County,Conservative,61.02313734,34.81426449,4.162598174,NA,NA,NA,NA,NA,26.20887285,66.0655186,28748,16401,1961,NA,NA,NA,NA,47110,180,71308,NA,10.98286091,8.732100584,1.137626792,NA,NA,-18.49959724,-2.352991054,Conservative,50.04027642,26.0821639,3.024971383,NA,NA,18.49959724,2.352991054,NA,23.95811252,65.59870955,23606,12304,1427,NA,NA,8727,1110,NA,47174,105,71913,NA,4.260276423,-6.567836096,-13.17502862,NA,NA,13.63959724,2.352991054,Conservative,45.78,32.65,16.2,NA,NA,4.86,NA,NA,13.1,63.8,21238,15148,7516,NA,NA,2253,NA,NA,46390,71962,65.99235865,34.00764135,"Pincher, Christopher",Man,"Hammond, Andrew",Man,"Pinkett, Jenny",Woman,NA,NA,NA,NA,NA,NA,NA,NA,"Pincher, Christopher John",Man,White,"Dean, Carol Ann",Woman,White,"Pinkett, Jenny",Woman,White,NA,NA,NA,NA,NA,NA,"Higgins, Jan",Woman,White,"Holmes, Nicola",Woman,White
563,E14000987,Tatton,40.26888604,0,0,England,North West,County,Conservative,58.56340093,28.45712192,9.021500122,NA,NA,NA,2.084860331,1.873116703,30.10627901,72.36349707,28764,13977,4431,NA,NA,NA,1024,49116,104,67874,NA,-0.052873521,10.10973351,0.522228631,NA,NA,-10.75323414,-1.698971185,Conservative,58.61627445,18.34738841,8.499271491,NA,NA,10.75323414,3.783831516,NA,40.26888604,69.68494247,26552,8311,3850,NA,NA,4871,1714,NA,45298,185,65004,NA,4.036274449,1.097388406,-14.05072851,NA,NA,10.75323414,3.783831516,Conservative,54.58,17.25,22.55,NA,NA,NA,NA,NA,32,68.9,24687,7803,10200,NA,NA,NA,NA,NA,45231,65689,45.63155816,54.36844184,"McVey, Esther",Woman,"Rushworth, Sam",Man,"Wilson, Gareth",Man,NA,NA,NA,NA,NA,NA,"Hennerley, Nigel",Man,"Osborne, George",Man,White,"Pinto-Duschinsky, David",Man,White,"Wilson, Gareth George",Man,White,NA,NA,NA,NA,NA,NA,"Hutton, Stuart Alex",Man,White,"Rothery, Tina-Louise",Woman,White
564,E14000988,Taunton Deane,26.76075803,1,1,England,South West,County,Conservative,52.86505004,15.36643776,27.66878658,NA,NA,2.274277195,1.825448432,NA,25.19626346,73.78330622,33333,9689,17446,NA,NA,1434,1151,63053,99,85457,NA,4.755802711,6.129476092,6.320297278,NA,NA,-9.681775113,-2.717885995,Conservative,48.10924733,9.236961667,21.3484893,NA,NA,11.95605231,4.543334427,4.805914972,26.76075803,69.55816441,27849,5347,12358,NA,NA,6921,2630,NA,57887,158,83221,Conservative gain from Liberal Democrat,5.909247327,4.136961667,-27.7115107,NA,NA,8.316052309,4.543334427,Liberal Democrat,42.2,5.1,49.06,NA,NA,3.64,NA,NA,6.9,70.5,24538,2967,28531,NA,NA,2114,NA,NA,58150,82507,52.92471057,47.07528943,"Pow, Rebecca",Woman,"Jevon, Martin",Man,"Amos, Gideon",Man,NA,NA,NA,NA,"Dimmick, Alan",Man,"Martin, Clive",Man,"Pow, Rebecca Faye",Woman,White,"Guild, Neil William",Man,White,"Gilmour, Rachel Clare",Woman,White,NA,NA,NA,NA,NA,NA,"Bailhache, Laura Harriet",Woman,White,"Martin, Clive",Man,White
565,E14000989,Telford,1.796038873,1,1,England,West Midlands,Borough,Conservative,48.73338406,47.12214116,2.134896836,NA,NA,NA,2.009577944,-1.42109E-14,1.611242895,65.61242769,21777,21057,954,NA,NA,NA,898,44686,146,68106,NA,9.136877722,9.321673701,-0.145826501,NA,NA,-18.03419855,-0.278526374,Conservative,39.59650634,37.80046746,2.280723336,NA,NA,18.03419855,2.288104318,NA,1.796038873,61.42883052,16094,15364,927,NA,NA,7330,930,NA,40645,214,66166,Conservative gain from Labour,3.296506335,-0.869532538,-13.20927666,NA,NA,12.15419855,2.288104318,Labour,36.3,38.67,15.49,NA,NA,5.88,NA,3.66,2.4,63.5,14996,15974,6399,NA,NA,2428,NA,1513,41310,65061,66.19103402,33.80896598,"Allan, Lucy",Woman,"Sahota, Kuldip",Man,"King, Susan",Woman,NA,NA,NA,NA,NA,NA,"Shirley, Luke",Man,"Allan, Lucy",Woman,White,"Wright, David",Man,White,"Croll, Ian Phillip",Man,White,NA,NA,NA,NA,NA,NA,"Allen, Denis",Man,White,"Hawkins, Peter Robert",Man,White
566,E14000990,Tewkesbury,39.70078057,1,1,England,South West,County,Conservative,59.99593799,21.7893169,13.50788708,NA,NA,2.03946923,2.667388802,1.42109E-14,38.20662108,72.54911591,35448,12874,7981,NA,NA,1205,1576,59084,115,81440,NA,5.471508961,6.965668451,-0.276805032,NA,NA,-10.8399757,-1.320396685,Conservative,54.52442903,14.82364845,13.78469211,NA,NA,12.87944493,3.987785487,NA,39.70078057,70.13559752,30176,8204,7629,NA,NA,7128,2207,NA,55344,192,78910,NA,7.324429026,3.233648453,-21.72530789,NA,NA,8.749444926,3.017785487,Conservative,47.2,11.59,35.51,NA,NA,4.13,0.97,NA,11.7,70.4,25472,6253,19162,NA,NA,2230,525,NA,53961,76655,53.64874667,46.35125333,"Robertson, Laurence",Man,"Kang, Manjinder",Man,"Clucas, Cait",Woman,NA,NA,NA,NA,"Collins, Simon",Man,"Cody, Cate",Woman,"Robertson, Laurence Anthony",Man,White,"Buxton, Edward",Man,White,"Cameron, Alistair Ronald",Man,White,NA,NA,NA,NA,NA,NA,"Adair, Stuart",Man,White,"Clark, Jemma Louise",Woman,White
